Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1954/09/30,1954,09,30,NY1195409300,Cleveland Indians,New York Giants,Polo Grounds V,Charlie Berry,Jocko Conlan,Johnny Stevens,Al Barlick,Lon Warneke,Larry Napp,Charlie Berry;Jocko Conlan;Johnny Stevens;Al Barlick;Lon Warneke;Larry Napp,,
1954/10/01,1954,10,01,CLE195410010,New York Giants,Cleveland Indians,Cleveland Stadium,Jocko Conlan,Johnny Stevens,Al Barlick,Charlie Berry,Larry Napp,Lon Warneke,Jocko Conlan;Johnny Stevens;Al Barlick;Charlie Berry;Larry Napp;Lon Warneke,,
1954/10/02,1954,10,02,CLE195410020,New York Giants,Cleveland Indians,Cleveland Stadium,Johnny Stevens,Al Barlick,Charlie Berry,Jocko Conlan,Lon Warneke,Larry Napp,Johnny Stevens;Al Barlick;Charlie Berry;Jocko Conlan;Lon Warneke;Larry Napp,,
1955/09/28,1955,09,28,NYA195509280,Brooklyn Dodgers,New York Yankees,Yankee Stadium I,Bill Summers,Lee Ballanfant,Jim Honochick,Frank Dascoli,Red Flaherty,Augie Donatelli,Bill Summers;Lee Ballanfant;Jim Honochick;Frank Dascoli;Red Flaherty;Augie Donatelli,,
1955/09/29,1955,09,29,NYA195509290,Brooklyn Dodgers,New York Yankees,Yankee Stadium I,Lee Ballanfant,Jim Honochick,Frank Dascoli,Bill Summers,Red Flaherty,Augie Donatelli,Lee Ballanfant;Jim Honochick;Frank Dascoli;Bill Summers;Red Flaherty;Augie Donatelli,,
1955/09/30,1955,09,30,BRO195509300,New York Yankees,Brooklyn Dodgers,Ebbets Field,Jim Honochick,Frank Dascoli,Bill Summers,Lee Ballanfant,Augie Donatelli,Red Flaherty,Jim Honochick;Frank Dascoli;Bill Summers;Lee Ballanfant;Augie Donatelli;Red Flaherty,,
1955/10/01,1955,10,01,BRO195510010,New York Yankees,Brooklyn Dodgers,Ebbets Field,Frank Dascoli,Bill Summers,Lee Ballanfant,Jim Honochick,Augie Donatelli,Red Flaherty,Frank Dascoli;Bill Summers;Lee Ballanfant;Jim Honochick;Augie Donatelli;Red Flaherty,,
1955/10/02,1955,10,02,BRO195510020,New York Yankees,Brooklyn Dodgers,Ebbets Field,Bill Summers,Lee Ballanfant,Jim Honochick,Frank Dascoli,Augie Donatelli,Red Flaherty,Bill Summers;Lee Ballanfant;Jim Honochick;Frank Dascoli;Augie Donatelli;Red Flaherty,,
1955/10/03,1955,10,03,NYA195510030,Brooklyn Dodgers,New York Yankees,Yankee Stadium I,Lee Ballanfant,Jim Honochick,Frank Dascoli,Bill Summers,Red Flaherty,Augie Donatelli,Lee Ballanfant;Jim Honochick;Frank Dascoli;Bill Summers;Red Flaherty;Augie Donatelli,,
1955/10/04,1955,10,04,NYA195510040,Brooklyn Dodgers,New York Yankees,Yankee Stadium I,Jim Honochick,Frank Dascoli,Bill Summers,Lee Ballanfant,Red Flaherty,Augie Donatelli,Jim Honochick;Frank Dascoli;Bill Summers;Lee Ballanfant;Red Flaherty;Augie Donatelli,,
1956/10/03,1956,10,03,BRO195610030,New York Yankees,Brooklyn Dodgers,Ebbets Field,Babe Pinelli,Hank Soar,Dusty Boggess,Larry Napp,Tom Gorman,Ed Runge,Babe Pinelli;Hank Soar;Dusty Boggess;Larry Napp;Tom Gorman;Ed Runge,,
1956/10/05,1956,10,05,BRO195610050,New York Yankees,Brooklyn Dodgers,Ebbets Field,Hank Soar,Dusty Boggess,Larry Napp,Babe Pinelli,Ed Runge,Tom Gorman,Hank Soar;Dusty Boggess;Larry Napp;Babe Pinelli;Ed Runge;Tom Gorman,,
1956/10/06,1956,10,06,NYA195610060,Brooklyn Dodgers,New York Yankees,Yankee Stadium I,Dusty Boggess,Larry Napp,Babe Pinelli,Hank Soar,Tom Gorman,Ed Runge,Dusty Boggess;Larry Napp;Babe Pinelli;Hank Soar;Tom Gorman;Ed Runge,,
1956/10/07,1956,10,07,NYA195610070,Brooklyn Dodgers,New York Yankees,Yankee Stadium I,Larry Napp,Babe Pinelli,Hank Soar,Dusty Boggess,Ed Runge,Tom Gorman,Larry Napp;Babe Pinelli;Hank Soar;Dusty Boggess;Ed Runge;Tom Gorman,,
1956/10/08,1956,10,08,NYA195610080,Brooklyn Dodgers,New York Yankees,Yankee Stadium I,Babe Pinelli,Hank Soar,Dusty Boggess,Larry Napp,Tom Gorman,Ed Runge,Babe Pinelli;Hank Soar;Dusty Boggess;Larry Napp;Tom Gorman;Ed Runge,,
1956/10/09,1956,10,09,BRO195610090,New York Yankees,Brooklyn Dodgers,Ebbets Field,Hank Soar,Dusty Boggess,Larry Napp,Babe Pinelli,Ed Runge,Tom Gorman,Hank Soar;Dusty Boggess;Larry Napp;Babe Pinelli;Ed Runge;Tom Gorman,,
1956/10/10,1956,10,10,BRO195610100,New York Yankees,Brooklyn Dodgers,Ebbets Field,Dusty Boggess,Larry Napp,Babe Pinelli,Hank Soar,Tom Gorman,Ed Runge,Dusty Boggess;Larry Napp;Babe Pinelli;Hank Soar;Tom Gorman;Ed Runge,,
1957/10/02,1957,10,02,NYA195710020,Milwaukee Braves,New York Yankees,Yankee Stadium I,Joe Paparella,Jocko Conlan,Bill McKinley,Augie Donatelli,Frank Secory,Nestor Chylak,Joe Paparella;Jocko Conlan;Bill McKinley;Augie Donatelli;Frank Secory;Nestor Chylak,,
1957/10/03,1957,10,03,NYA195710030,Milwaukee Braves,New York Yankees,Yankee Stadium I,Jocko Conlan,Bill McKinley,Augie Donatelli,Joe Paparella,Frank Secory,Nestor Chylak,Jocko Conlan;Bill McKinley;Augie Donatelli;Joe Paparella;Frank Secory;Nestor Chylak,,
1957/10/05,1957,10,05,MLN195710050,New York Yankees,Milwaukee Braves,County Stadium,Bill McKinley,Augie Donatelli,Joe Paparella,Jocko Conlan,Nestor Chylak,Frank Secory,Bill McKinley;Augie Donatelli;Joe Paparella;Jocko Conlan;Nestor Chylak;Frank Secory,,
1957/10/06,1957,10,06,MLN195710060,New York Yankees,Milwaukee Braves,County Stadium,Augie Donatelli,Joe Paparella,Jocko Conlan,Bill McKinley,Nestor Chylak,Frank Secory,Augie Donatelli;Joe Paparella;Jocko Conlan;Bill McKinley;Nestor Chylak;Frank Secory,,
1957/10/07,1957,10,07,MLN195710070,New York Yankees,Milwaukee Braves,County Stadium,Joe Paparella,Jocko Conlan,Bill McKinley,Augie Donatelli,Nestor Chylak,Frank Secory,Joe Paparella;Jocko Conlan;Bill McKinley;Augie Donatelli;Nestor Chylak;Frank Secory,,
1957/10/09,1957,10,09,NYA195710090,Milwaukee Braves,New York Yankees,Yankee Stadium I,Jocko Conlan,Bill McKinley,Augie Donatelli,Joe Paparella,Frank Secory,Nestor Chylak,Jocko Conlan;Bill McKinley;Augie Donatelli;Joe Paparella;Frank Secory;Nestor Chylak,,
1957/10/10,1957,10,10,NYA195710100,Milwaukee Braves,New York Yankees,Yankee Stadium I,Bill McKinley,Augie Donatelli,Joe Paparella,Jocko Conlan,Frank Secory,Nestor Chylak,Bill McKinley;Augie Donatelli;Joe Paparella;Jocko Conlan;Frank Secory;Nestor Chylak,,
1958/10/01,1958,10,01,MLN195810010,New York Yankees,Milwaukee Braves,County Stadium,Al Barlick,Charlie Berry,Tom Gorman,Red Flaherty,Bill Jackowski,Frank Umont,Al Barlick;Charlie Berry;Tom Gorman;Red Flaherty;Bill Jackowski;Frank Umont,,
1958/10/02,1958,10,02,MLN195810020,New York Yankees,Milwaukee Braves,County Stadium,Charlie Berry,Tom Gorman,Red Flaherty,Al Barlick,Frank Umont,Bill Jackowski,Charlie Berry;Tom Gorman;Red Flaherty;Al Barlick;Frank Umont;Bill Jackowski,,
1958/10/04,1958,10,04,NYA195810040,Milwaukee Braves,New York Yankees,Yankee Stadium I,Tom Gorman,Red Flaherty,Al Barlick,Charlie Berry,Bill Jackowski,Frank Umont,Tom Gorman;Red Flaherty;Al Barlick;Charlie Berry;Bill Jackowski;Frank Umont,,
1958/10/05,1958,10,05,NYA195810050,Milwaukee Braves,New York Yankees,Yankee Stadium I,Red Flaherty,Al Barlick,Charlie Berry,Tom Gorman,Frank Umont,Bill Jackowski,Red Flaherty;Al Barlick;Charlie Berry;Tom Gorman;Frank Umont;Bill Jackowski,,
1958/10/06,1958,10,06,NYA195810060,Milwaukee Braves,New York Yankees,Yankee Stadium I,Al Barlick,Charlie Berry,Tom Gorman,Red Flaherty,Bill Jackowski,Frank Umont,Al Barlick;Charlie Berry;Tom Gorman;Red Flaherty;Bill Jackowski;Frank Umont,,
1958/10/08,1958,10,08,MLN195810080,New York Yankees,Milwaukee Braves,County Stadium,Charlie Berry,Tom Gorman,Red Flaherty,Al Barlick,Frank Umont,Bill Jackowski,Charlie Berry;Tom Gorman;Red Flaherty;Al Barlick;Frank Umont;Bill Jackowski,,
1958/10/09,1958,10,09,MLN195810090,New York Yankees,Milwaukee Braves,County Stadium,Tom Gorman,Red Flaherty,Al Barlick,Charlie Berry,Bill Jackowski,Frank Umont,Tom Gorman;Red Flaherty;Al Barlick;Charlie Berry;Bill Jackowski;Frank Umont,,
1959/10/01,1959,10,01,CHA195910010,Los Angeles Dodgers,Chicago White Sox,Comiskey Park I,Bill Summers,Frank Dascoli,Eddie Hurley,Frank Secory,John Rice,Hal Dixon,Bill Summers;Frank Dascoli;Eddie Hurley;Frank Secory;John Rice;Hal Dixon,,
1959/10/02,1959,10,02,CHA195910020,Los Angeles Dodgers,Chicago White Sox,Comiskey Park I,Frank Dascoli,Eddie Hurley,Frank Secory,Bill Summers,John Rice,Hal Dixon,Frank Dascoli;Eddie Hurley;Frank Secory;Bill Summers;John Rice;Hal Dixon,,
1959/10/04,1959,10,04,LAN195910040,Chicago White Sox,Los Angeles Dodgers,Los Angeles Memorial Coliseum,Eddie Hurley,Frank Secory,Bill Summers,Frank Dascoli,Hal Dixon,John Rice,Eddie Hurley;Frank Secory;Bill Summers;Frank Dascoli;Hal Dixon;John Rice,,
1959/10/05,1959,10,05,LAN195910050,Chicago White Sox,Los Angeles Dodgers,Los Angeles Memorial Coliseum,Frank Secory,Bill Summers,Frank Dascoli,Eddie Hurley,Hal Dixon,John Rice,Frank Secory;Bill Summers;Frank Dascoli;Eddie Hurley;Hal Dixon;John Rice,,
1959/10/06,1959,10,06,LAN195910060,Chicago White Sox,Los Angeles Dodgers,Los Angeles Memorial Coliseum,Bill Summers,Frank Dascoli,Eddie Hurley,Frank Secory,Hal Dixon,John Rice,Bill Summers;Frank Dascoli;Eddie Hurley;Frank Secory;Hal Dixon;John Rice,,
1959/10/08,1959,10,08,CHA195910080,Los Angeles Dodgers,Chicago White Sox,Comiskey Park I,Frank Dascoli,Eddie Hurley,Frank Secory,Bill Summers,John Rice,Hal Dixon,Frank Dascoli;Eddie Hurley;Frank Secory;Bill Summers;John Rice;Hal Dixon,Chuck Dressen ejected by Eddie Hurley,
1960/10/05,1960,10,05,PIT196010050,New York Yankees,Pittsburgh Pirates,Forbes Field,Dusty Boggess,Johnny Stevens,Bill Jackowski,Nestor Chylak,Stan Landes,Jim Honochick,Dusty Boggess;Johnny Stevens;Bill Jackowski;Nestor Chylak;Stan Landes;Jim Honochick,,
1960/10/06,1960,10,06,PIT196010060,New York Yankees,Pittsburgh Pirates,Forbes Field,Johnny Stevens,Bill Jackowski,Nestor Chylak,Dusty Boggess,Stan Landes,Jim Honochick,Johnny Stevens;Bill Jackowski;Nestor Chylak;Dusty Boggess;Stan Landes;Jim Honochick,,
1960/10/08,1960,10,08,NYA196010080,Pittsburgh Pirates,New York Yankees,Yankee Stadium I,Bill Jackowski,Nestor Chylak,Dusty Boggess,Johnny Stevens,Jim Honochick,Stan Landes,Bill Jackowski;Nestor Chylak;Dusty Boggess;Johnny Stevens;Jim Honochick;Stan Landes,,
1960/10/09,1960,10,09,NYA196010090,Pittsburgh Pirates,New York Yankees,Yankee Stadium I,Nestor Chylak,Dusty Boggess,Johnny Stevens,Bill Jackowski,Stan Landes,Jim Honochick,Nestor Chylak;Dusty Boggess;Johnny Stevens;Bill Jackowski;Stan Landes;Jim Honochick,,
1960/10/10,1960,10,10,NYA196010100,Pittsburgh Pirates,New York Yankees,Yankee Stadium I,Dusty Boggess,Johnny Stevens,Bill Jackowski,Nestor Chylak,Stan Landes,Jim Honochick,Dusty Boggess;Johnny Stevens;Bill Jackowski;Nestor Chylak;Stan Landes;Jim Honochick,,
1960/10/12,1960,10,12,PIT196010120,New York Yankees,Pittsburgh Pirates,Forbes Field,Johnny Stevens,Bill Jackowski,Nestor Chylak,Dusty Boggess,Stan Landes,Jim Honochick,Johnny Stevens;Bill Jackowski;Nestor Chylak;Dusty Boggess;Stan Landes;Jim Honochick,,
1960/10/13,1960,10,13,PIT196010130,New York Yankees,Pittsburgh Pirates,Forbes Field,Bill Jackowski,Nestor Chylak,Dusty Boggess,Johnny Stevens,Stan Landes,Jim Honochick,Bill Jackowski;Nestor Chylak;Dusty Boggess;Johnny Stevens;Stan Landes;Jim Honochick,,
1961/10/04,1961,10,04,NYA196110040,Cincinnati Reds,New York Yankees,Yankee Stadium I,Ed Runge,Jocko Conlan,Frank Umont,Augie Donatelli,Shag Crawford,Bob Stewart,Ed Runge;Jocko Conlan;Frank Umont;Augie Donatelli;Shag Crawford;Bob Stewart,,
1961/10/05,1961,10,05,NYA196110050,Cincinnati Reds,New York Yankees,Yankee Stadium I,Jocko Conlan,Frank Umont,Augie Donatelli,Ed Runge,Shag Crawford,Bob Stewart,Jocko Conlan;Frank Umont;Augie Donatelli;Ed Runge;Shag Crawford;Bob Stewart,,
1961/10/07,1961,10,07,CIN196110070,New York Yankees,Cincinnati Reds,Crosley Field,Frank Umont,Augie Donatelli,Ed Runge,Jocko Conlan,Shag Crawford,Bob Stewart,Frank Umont;Augie Donatelli;Ed Runge;Jocko Conlan;Shag Crawford;Bob Stewart,,
1961/10/08,1961,10,08,CIN196110080,New York Yankees,Cincinnati Reds,Crosley Field,Augie Donatelli,Ed Runge,Jocko Conlan,Frank Umont,Shag Crawford,Bob Stewart,Augie Donatelli;Ed Runge;Jocko Conlan;Frank Umont;Shag Crawford;Bob Stewart,,
1961/10/09,1961,10,09,CIN196110090,New York Yankees,Cincinnati Reds,Crosley Field,Ed Runge,Jocko Conlan,Frank Umont,Augie Donatelli,Shag Crawford,Bob Stewart,Ed Runge;Jocko Conlan;Frank Umont;Augie Donatelli;Shag Crawford;Bob Stewart,,
1962/10/04,1962,10,04,SFN196210040,New York Yankees,San Francisco Giants,Candlestick Park,Al Barlick,Charlie Berry,Stan Landes,Jim Honochick,Ken Burkhart,Hank Soar,Al Barlick;Charlie Berry;Stan Landes;Jim Honochick;Ken Burkhart;Hank Soar,,
1962/10/05,1962,10,05,SFN196210050,New York Yankees,San Francisco Giants,Candlestick Park,Charlie Berry,Stan Landes,Jim Honochick,Al Barlick,Ken Burkhart,Hank Soar,Charlie Berry;Stan Landes;Jim Honochick;Al Barlick;Ken Burkhart;Hank Soar,,
1962/10/07,1962,10,07,NYA196210070,San Francisco Giants,New York Yankees,Yankee Stadium I,Stan Landes,Jim Honochick,Al Barlick,Charlie Berry,Hank Soar,Ken Burkhart,Stan Landes;Jim Honochick;Al Barlick;Charlie Berry;Hank Soar;Ken Burkhart,,
1962/10/08,1962,10,08,NYA196210080,San Francisco Giants,New York Yankees,Yankee Stadium I,Jim Honochick,Al Barlick,Charlie Berry,Stan Landes,Hank Soar,Ken Burkhart,Jim Honochick;Al Barlick;Charlie Berry;Stan Landes;Hank Soar;Ken Burkhart,,
1962/10/10,1962,10,10,NYA196210100,San Francisco Giants,New York Yankees,Yankee Stadium I,Al Barlick,Charlie Berry,Stan Landes,Jim Honochick,Hank Soar,Ken Burkhart,Al Barlick;Charlie Berry;Stan Landes;Jim Honochick;Hank Soar;Ken Burkhart,,
1962/10/15,1962,10,15,SFN196210150,New York Yankees,San Francisco Giants,Candlestick Park,Charlie Berry,Stan Landes,Jim Honochick,Al Barlick,Ken Burkhart,Hank Soar,Charlie Berry;Stan Landes;Jim Honochick;Al Barlick;Ken Burkhart;Hank Soar,,
1962/10/16,1962,10,16,SFN196210160,New York Yankees,San Francisco Giants,Candlestick Park,Stan Landes,Jim Honochick,Al Barlick,Charlie Berry,Ken Burkhart,Hank Soar,Stan Landes;Jim Honochick;Al Barlick;Charlie Berry;Ken Burkhart;Hank Soar,,
1963/10/02,1963,10,02,NYA196310020,Los Angeles Dodgers,New York Yankees,Yankee Stadium I,Joe Paparella,Tom Gorman,Larry Napp,Shag Crawford,Tony Venzon,John Rice,Joe Paparella;Tom Gorman;Larry Napp;Shag Crawford;Tony Venzon;John Rice,,
1963/10/03,1963,10,03,NYA196310030,Los Angeles Dodgers,New York Yankees,Yankee Stadium I,Tom Gorman,Larry Napp,Shag Crawford,Joe Paparella,Tony Venzon,John Rice,Tom Gorman;Larry Napp;Shag Crawford;Joe Paparella;Tony Venzon;John Rice,,
1963/10/05,1963,10,05,LAN196310050,New York Yankees,Los Angeles Dodgers,Dodger Stadium,Larry Napp,Shag Crawford,Joe Paparella,Tom Gorman,John Rice,Tony Venzon,Larry Napp;Shag Crawford;Joe Paparella;Tom Gorman;John Rice;Tony Venzon,,
1963/10/06,1963,10,06,LAN196310060,New York Yankees,Los Angeles Dodgers,Dodger Stadium,Shag Crawford,Joe Paparella,Tom Gorman,Larry Napp,John Rice,Tony Venzon,Shag Crawford;Joe Paparella;Tom Gorman;Larry Napp;John Rice;Tony Venzon,,
1964/10/07,1964,10,07,SLN196410070,New York Yankees,St. Louis Cardinals,Sportsman's Park III,Frank Secory,Bill McKinley,Ken Burkhart,Hank Soar,Vinnie Smith,Al Smith,Frank Secory;Bill McKinley;Ken Burkhart;Hank Soar;Vinnie Smith;Al Smith,,
1964/10/08,1964,10,08,SLN196410080,New York Yankees,St. Louis Cardinals,Sportsman's Park III,Bill McKinley,Ken Burkhart,Hank Soar,Vinnie Smith,Al Smith,Frank Secory,Bill McKinley;Ken Burkhart;Hank Soar;Vinnie Smith;Al Smith;Frank Secory,,
1964/10/10,1964,10,10,NYA196410100,St. Louis Cardinals,New York Yankees,Yankee Stadium I,Ken Burkhart,Hank Soar,Vinnie Smith,Al Smith,Frank Secory,Bill McKinley,Ken Burkhart;Hank Soar;Vinnie Smith;Al Smith;Frank Secory;Bill McKinley,,
1964/10/11,1964,10,11,NYA196410110,St. Louis Cardinals,New York Yankees,Yankee Stadium I,Hank Soar,Vinnie Smith,Al Smith,Frank Secory,Bill McKinley,Ken Burkhart,Hank Soar;Vinnie Smith;Al Smith;Frank Secory;Bill McKinley;Ken Burkhart,,
1964/10/12,1964,10,12,NYA196410120,St. Louis Cardinals,New York Yankees,Yankee Stadium I,Vinnie Smith,Al Smith,Frank Secory,Bill McKinley,Ken Burkhart,Hank Soar,Vinnie Smith;Al Smith;Frank Secory;Bill McKinley;Ken Burkhart;Hank Soar,,
1964/10/14,1964,10,14,SLN196410140,New York Yankees,St. Louis Cardinals,Sportsman's Park III,Al Smith,Frank Secory,Bill McKinley,Ken Burkhart,Hank Soar,Vinnie Smith,Al Smith;Frank Secory;Bill McKinley;Ken Burkhart;Hank Soar;Vinnie Smith,,
1964/10/15,1964,10,15,SLN196410150,New York Yankees,St. Louis Cardinals,Sportsman's Park III,Frank Secory,Bill McKinley,Ken Burkhart,Hank Soar,Vinnie Smith,Al Smith,Frank Secory;Bill McKinley;Ken Burkhart;Hank Soar;Vinnie Smith;Al Smith,,
1965/10/06,1965,10,06,MIN196510060,Los Angeles Dodgers,Minnesota Twins,Metropolitan Stadium,Eddie Hurley,Tony Venzon,Red Flaherty,Ed Sudol,Bob Stewart,Ed Vargo,Eddie Hurley;Tony Venzon;Red Flaherty;Ed Sudol;Bob Stewart;Ed Vargo,,
1965/10/07,1965,10,07,MIN196510070,Los Angeles Dodgers,Minnesota Twins,Metropolitan Stadium,Tony Venzon,Red Flaherty,Ed Sudol,Bob Stewart,Ed Vargo,Eddie Hurley,Tony Venzon;Red Flaherty;Ed Sudol;Bob Stewart;Ed Vargo;Eddie Hurley,,
1965/10/09,1965,10,09,LAN196510090,Minnesota Twins,Los Angeles Dodgers,Dodger Stadium,Red Flaherty,Ed Sudol,Bob Stewart,Ed Vargo,Eddie Hurley,Tony Venzon,Red Flaherty;Ed Sudol;Bob Stewart;Ed Vargo;Eddie Hurley;Tony Venzon,,
1965/10/10,1965,10,10,LAN196510100,Minnesota Twins,Los Angeles Dodgers,Dodger Stadium,Ed Sudol,Bob Stewart,Ed Vargo,Eddie Hurley,Tony Venzon,Red Flaherty,Ed Sudol;Bob Stewart;Ed Vargo;Eddie Hurley;Tony Venzon;Red Flaherty,,
1965/10/11,1965,10,11,LAN196510110,Minnesota Twins,Los Angeles Dodgers,Dodger Stadium,Bob Stewart,Ed Vargo,Eddie Hurley,Tony Venzon,Red Flaherty,Ed Sudol,Bob Stewart;Ed Vargo;Eddie Hurley;Tony Venzon;Red Flaherty;Ed Sudol,,
1965/10/13,1965,10,13,MIN196510130,Los Angeles Dodgers,Minnesota Twins,Metropolitan Stadium,Ed Vargo,Eddie Hurley,Tony Venzon,Red Flaherty,Ed Sudol,Bob Stewart,Ed Vargo;Eddie Hurley;Tony Venzon;Red Flaherty;Ed Sudol;Bob Stewart,,
1965/10/14,1965,10,14,MIN196510140,Los Angeles Dodgers,Minnesota Twins,Metropolitan Stadium,Eddie Hurley,Tony Venzon,Red Flaherty,Ed Sudol,Bob Stewart,Ed Vargo,Eddie Hurley;Tony Venzon;Red Flaherty;Ed Sudol;Bob Stewart;Ed Vargo,,
1966/10/05,1966,10,05,LAN196610050,Baltimore Orioles,Los Angeles Dodgers,Dodger Stadium,Bill Jackowski,Nestor Chylak,Chris Pelekoudas,John Rice,Mel Steiner,Cal Drummond,Bill Jackowski;Nestor Chylak;Chris Pelekoudas;John Rice;Mel Steiner;Cal Drummond,,
1966/10/06,1966,10,06,LAN196610060,Baltimore Orioles,Los Angeles Dodgers,Dodger Stadium,Nestor Chylak,Chris Pelekoudas,John Rice,Mel Steiner,Cal Drummond,Bill Jackowski,Nestor Chylak;Chris Pelekoudas;John Rice;Mel Steiner;Cal Drummond;Bill Jackowski,,
1966/10/08,1966,10,08,BAL196610080,Los Angeles Dodgers,Baltimore Orioles,Memorial Stadium,Chris Pelekoudas,John Rice,Mel Steiner,Cal Drummond,Bill Jackowski,Nestor Chylak,Chris Pelekoudas;John Rice;Mel Steiner;Cal Drummond;Bill Jackowski;Nestor Chylak,,
1966/10/09,1966,10,09,BAL196610090,Los Angeles Dodgers,Baltimore Orioles,Memorial Stadium,John Rice,Mel Steiner,Cal Drummond,Bill Jackowski,Nestor Chylak,Chris Pelekoudas,John Rice;Mel Steiner;Cal Drummond;Bill Jackowski;Nestor Chylak;Chris Pelekoudas,,
1967/10/04,1967,10,04,BOS196710040,St. Louis Cardinals,Boston Red Sox,Fenway Park,Johnny Stevens,Al Barlick,Frank Umont,Augie Donatelli,Ed Runge,Paul Pryor,Johnny Stevens;Al Barlick;Frank Umont;Augie Donatelli;Ed Runge;Paul Pryor,,
1967/10/05,1967,10,05,BOS196710050,St. Louis Cardinals,Boston Red Sox,Fenway Park,Al Barlick,Frank Umont,Augie Donatelli,Ed Runge,Paul Pryor,Johnny Stevens,Al Barlick;Frank Umont;Augie Donatelli;Ed Runge;Paul Pryor;Johnny Stevens,,
1967/10/07,1967,10,07,SLN196710070,Boston Red Sox,St. Louis Cardinals,Busch Stadium II,Frank Umont,Augie Donatelli,Ed Runge,Paul Pryor,Johnny Stevens,Al Barlick,Frank Umont;Augie Donatelli;Ed Runge;Paul Pryor;Johnny Stevens;Al Barlick,,
1967/10/08,1967,10,08,SLN196710080,Boston Red Sox,St. Louis Cardinals,Busch Stadium II,Augie Donatelli,Ed Runge,Paul Pryor,Johnny Stevens,Al Barlick,Frank Umont,Augie Donatelli;Ed Runge;Paul Pryor;Johnny Stevens;Al Barlick;Frank Umont,,
1967/10/09,1967,10,09,SLN196710090,Boston Red Sox,St. Louis Cardinals,Busch Stadium II,Ed Runge,Paul Pryor,Johnny Stevens,Al Barlick,Frank Umont,Augie Donatelli,Ed Runge;Paul Pryor;Johnny Stevens;Al Barlick;Frank Umont;Augie Donatelli,,
1967/10/11,1967,10,11,BOS196710110,St. Louis Cardinals,Boston Red Sox,Fenway Park,Paul Pryor,Johnny Stevens,Al Barlick,Frank Umont,Augie Donatelli,Ed Runge,Paul Pryor;Johnny Stevens;Al Barlick;Frank Umont;Augie Donatelli;Ed Runge,,
1967/10/12,1967,10,12,BOS196710120,St. Louis Cardinals,Boston Red Sox,Fenway Park,Johnny Stevens,Al Barlick,Frank Umont,Augie Donatelli,Ed Runge,Paul Pryor,Johnny Stevens;Al Barlick;Frank Umont;Augie Donatelli;Ed Runge;Paul Pryor,,
1968/10/02,1968,10,02,SLN196810020,Detroit Tigers,St. Louis Cardinals,Busch Stadium II,Tom Gorman,Jim Honochick,Stan Landes,Bill Kinnamon,Doug Harvey,Bill Haller,Tom Gorman;Jim Honochick;Stan Landes;Bill Kinnamon;Doug Harvey;Bill Haller,,
1968/10/03,1968,10,03,SLN196810030,Detroit Tigers,St. Louis Cardinals,Busch Stadium II,Jim Honochick,Stan Landes,Bill Kinnamon,Doug Harvey,Bill Haller,Tom Gorman,Jim Honochick;Stan Landes;Bill Kinnamon;Doug Harvey;Bill Haller;Tom Gorman,,
1968/10/05,1968,10,05,DET196810050,St. Louis Cardinals,Detroit Tigers,Tiger Stadium,Stan Landes,Bill Kinnamon,Doug Harvey,Bill Haller,Tom Gorman,Jim Honochick,Stan Landes;Bill Kinnamon;Doug Harvey;Bill Haller;Tom Gorman;Jim Honochick,,
1968/10/06,1968,10,06,DET196810060,St. Louis Cardinals,Detroit Tigers,Tiger Stadium,Bill Kinnamon,Doug Harvey,Bill Haller,Tom Gorman,Jim Honochick,Stan Landes,Bill Kinnamon;Doug Harvey;Bill Haller;Tom Gorman;Jim Honochick;Stan Landes,,
1968/10/07,1968,10,07,DET196810070,St. Louis Cardinals,Detroit Tigers,Tiger Stadium,Doug Harvey,Bill Haller,Tom Gorman,Jim Honochick,Stan Landes,Bill Kinnamon,Doug Harvey;Bill Haller;Tom Gorman;Jim Honochick;Stan Landes;Bill Kinnamon,,
1968/10/09,1968,10,09,SLN196810090,Detroit Tigers,St. Louis Cardinals,Busch Stadium II,Bill Haller,Tom Gorman,Jim Honochick,Stan Landes,Bill Kinnamon,Doug Harvey,Bill Haller;Tom Gorman;Jim Honochick;Stan Landes;Bill Kinnamon;Doug Harvey,,
1968/10/10,1968,10,10,SLN196810100,Detroit Tigers,St. Louis Cardinals,Busch Stadium II,Tom Gorman,Jim Honochick,Stan Landes,Bill Kinnamon,Doug Harvey,Bill Haller,Tom Gorman;Jim Honochick;Stan Landes;Bill Kinnamon;Doug Harvey;Bill Haller,,
1969/10/04,1969,10,04,BAL196910040,Minnesota Twins,Baltimore Orioles,Memorial Stadium,Nestor Chylak,Ed Runge,Frank Umont,Bob Stewart,John Rice,Red Flaherty,Nestor Chylak;Ed Runge;Frank Umont;Bob Stewart;John Rice;Red Flaherty,,
1969/10/05,1969,10,05,BAL196910050,Minnesota Twins,Baltimore Orioles,Memorial Stadium,Ed Runge,Frank Umont,Bob Stewart,Nestor Chylak,John Rice,Red Flaherty,Ed Runge;Frank Umont;Bob Stewart;Nestor Chylak;John Rice;Red Flaherty,,
1969/10/06,1969,10,06,MIN196910060,Baltimore Orioles,Minnesota Twins,Metropolitan Stadium,Frank Umont,Bob Stewart,Nestor Chylak,Ed Runge,John Rice,Red Flaherty,Frank Umont;Bob Stewart;Nestor Chylak;Ed Runge;John Rice;Red Flaherty,,
